Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
mDiffFit,ID0000287,12783.000.000,192.168.1.165,1611654762,1611654778,1611654791,1611654802,1611654802,1611654804,1611654816,16,24,14
mProject,ID0000170,12460.000.000,192.168.1.164,1611650685,1611650706,1611651867,1611651869,1611651869,1611651869,1611651874,21,1163,5
clean_up_local_level,2_7,12933.000.000,192.168.1.4,1611655597,1611655600,1611655614,1611655615,1611655615,1611655615,1611655626,3,15,11
mDiffFit,ID0000276,12617.000.000,192.168.1.164,1611653646,1611653707,1611653719,1611653728,1611653728,1611653729,1611653740,61,21,12
mDiffFit,ID0000258,12585.000.000,192.168.1.163,1611653287,1611653317,1611653318,1611653320,1611653320,1611653320,1611653325,30,3,5
mDiffFit,ID0000062,12686.000.000,192.168.1.161,1611654066,1611654082,1611654091,1611654096,1611654096,1611654096,1611654101,16,14,5
mDiffFit,ID0000060,12777.000.000,192.168.1.165,1611654728,1611654756,1611654762,1611654766,1611654766,1611654768,1611654778,28,10,12
mDiffFit,ID0000293,12599.000.000,192.168.1.163,1611653506,1611653516,1611653525,1611653528,1611653528,1611653529,1611653534,10,12,6
mBackground,ID0000150,12962.000.000,192.168.1.164,1611655748,1611655800,1611655845,1611655847,1611655847,1611655848,1611655853,52,47,6
stage_in_remote_local,0_0,12430.000.000,192.168.1.4,1611650203,1611650207,1611650210,1611650215,1611650215,1611650216,1611650221,4,8,6
clean_up_local_level,5_3,12713.000.000,192.168.1.4,1611654390,1611654390,1611654401,1611654405,1611654405,1611654406,1611654417,0,15,12
register_local,6_1,12812.000.000,192.168.1.4,1611654916,1611654923,1611654930,1611654932,1611654932,1611654935,1611654946,7,9,14
mDiffFit,ID0000111,12667.000.000,192.168.1.165,1611653918,1611653985,1611653992,1611653995,1611653995,1611653997,1611654002,67,10,7
mDiffFit,ID0000184,12788.000.000,192.168.1.163,1611654787,1611654804,1611654807,1611654816,1611654816,1611654817,1611654827,17,12,11
mProject,ID0000011,12489.000.000,192.168.1.164,1611650862,1611653178,1611654962,1611654971,1611654971,1611654972,1611654979,2316,1793,8
mDiffFit,ID0000222,12581.000.000,192.168.1.161,1611653112,1611653174,1611653177,1611653181,1611653181,1611653181,1611653186,62,7,5
mDiffFit,ID0000221,12618.000.000,192.168.1.161,1611653646,1611653718,1611653722,1611653728,1611653728,1611653729,1611653740,72,10,12
mDiffFit,ID0000422,12695.000.000,192.168.1.164,1611654233,1611654279,1611654281,1611654285,1611654285,1611654288,1611654292,46,6,7
mBackground,ID0000307,12848.000.000,192.168.1.161,1611655066,1611655099,1611655176,1611655180,1611655180,1611655182,1611655187,33,81,7
mDiffFit,ID0000096,12550.000.000,192.168.1.162,1611652673,1611652708,1611652717,1611652719,1611652719,1611652720,1611652725,35,11,6
mDiffFit,ID0000117,12548.000.000,192.168.1.162,1611652673,1611652699,1611652700,1611652703,1611652703,1611652704,1611652709,26,4,6
mDiffFit,ID0000091,12898.000.000,192.168.1.165,1611655397,1611655428,1611655433,1611655435,1611655435,1611655436,1611655448,31,7,13
register_local,11_1,12922.000.000,192.168.1.4,1611655518,1611655523,1611655532,1611655536,1611655536,1611655540,1611655550,5,13,14
clean_up_local_level,4_7,12967.000.000,192.168.1.4,1611655830,1611655833,1611655848,1611655853,1611655853,1611655854,1611655859,3,20,6
mDiffFit,ID0000277,12609.000.000,192.168.1.161,1611653628,1611653657,1611653666,1611653666,1611653666,1611653667,1611653674,29,9,8
mDiffFit,ID0000182,12613.000.000,192.168.1.164,1611653628,1611653685,1611653686,1611653696,1611653696,1611653697,1611653705,57,11,9
mDiffFit,ID0000109,12663.000.000,192.168.1.161,1611653892,1611653960,1611653985,1611653989,1611653989,1611653990,1611653995,68,29,6
register_local,30_1,12883.000.000,192.168.1.4,1611655293,1611655298,1611655305,1611655310,1611655310,1611655313,1611655322,5,12,12
stage_in_remote_local,2_4,12442.000.000,192.168.1.4,1611650221,1611650223,1611650226,1611650228,1611650228,1611650228,1611650233,2,5,5
mBackground,ID0000296,12842.000.000,192.168.1.163,1611655039,1611655068,1611655147,1611655151,1611655151,1611655153,1611655165,29,83,14
mDiffFit,ID0000240,12514.000.000,192.168.1.164,1611651979,1611652049,1611652051,1611652055,1611652055,1611652057,1611652061,70,6,6
register_local,2_4,12978.000.000,192.168.1.4,1611655878,1611655884,1611655887,1611655892,1611655892,1611655892,1611655897,6,8,5
mConcatFit,ID0000294,12821.000.000,192.168.1.165,1611654953,1611654963,1611654969,1611654971,1611654971,1611654974,1611654979,10,8,8
mDiffFit,ID0000372,12625.000.000,192.168.1.164,1611653666,1611653768,1611653772,1611653775,1611653775,1611653775,1611653785,102,7,10
clean_up_local_level,3_3,12749.000.000,192.168.1.4,1611654590,1611654590,1611654602,1611654605,1611654605,1611654607,1611654618,0,15,13
mDiffFit,ID0000055,12675.000.000,192.168.1.164,1611653952,1611654021,1611654025,1611654029,1611654029,1611654031,1611654040,69,8,11
mDiffFit,ID0000338,12522.000.000,192.168.1.163,1611652341,1611652381,1611652389,1611652393,1611652393,1611652393,1611652398,40,12,5
mDiffFit,ID0000289,12603.000.000,192.168.1.165,1611653512,1611653538,1611653541,1611653545,1611653545,1611653546,1611653551,26,7,6
mDiffFit,ID0000046,12681.000.000,192.168.1.161,1611654038,1611654056,1611654073,1611654078,1611654078,1611654079,1611654084,18,22,6
mBackground,ID0000459,12916.000.000,192.168.1.165,1611655482,1611655507,1611655566,1611655575,1611655575,1611655578,1611655590,25,68,15
mProject,ID0000326,12467.000.000,192.168.1.161,1611650787,1611651491,1611653036,1611653038,1611653038,1611653038,1611653043,704,1547,5
clean_up_local_level,0_9,12989.000.000,192.168.1.4,1611656005,1611656005,1611656023,1611656027,1611656027,1611656028,1611656033,0,22,6
clean_up_local_level,0_10,12995.000.000,192.168.1.4,1611656101,1611656102,1611656116,1611656117,1611656117,1611656117,1611656123,1,15,6
mDiffFit,ID0000437,12645.000.000,192.168.1.165,1611653735,1611653870,1611653874,1611653874,1611653874,1611653876,1611653880,135,4,6
mDiffFit,ID0000265,12512.000.000,192.168.1.162,1611651979,1611652033,1611652036,1611652036,1611652036,1611652037,1611652042,54,3,6
clean_up_local_level,4_3,12662.000.000,192.168.1.4,1611653886,1611653891,1611653905,1611653908,1611653908,1611653914,1611653923,5,17,15
mDiffFit,ID0000100,12926.000.000,192.168.1.161,1611655548,1611655577,1611655581,1611655590,1611655590,1611655591,1611655604,29,13,14
mDiffFit,ID0000444,12570.000.000,192.168.1.164,1611653049,1611653111,1611653119,1611653124,1611653124,1611653125,1611653130,62,13,6
mDiffFit,ID0000383,12718.000.000,192.168.1.161,1611654397,1611654428,1611654433,1611654443,1611654443,1611654446,1611654457,31,15,14
register_local,15_1,12925.000.000,192.168.1.4,1611655543,1611655547,1611655557,1611655562,1611655562,1611655564,1611655575,4,15,13
stage_in_local_local,3_0,12444.000.000,192.168.1.4,1611650226,1611650227,1611650776,1611650777,1611650777,1611650777,1611650782,1,550,5
mBackground,ID0000147,12954.000.000,192.168.1.165,1611655724,1611655736,1611655809,1611655815,1611655815,1611655819,1611655823,12,79,8
mDiffFit,ID0000255,12710.000.000,192.168.1.162,1611654333,1611654360,1611654371,1611654373,1611654373,1611654374,1611654379,27,13,6
mBackground,ID0000310,12839.000.000,192.168.1.161,1611655031,1611655045,1611655075,1611655084,1611655084,1611655084,1611655100,14,39,16
mDiffFit,ID0000409,12651.000.000,192.168.1.161,1611653749,1611653897,1611653924,1611653935,1611653935,1611653935,1611653946,148,38,11
mProject,ID0000005,12484.000.000,192.168.1.164,1611650816,1611652590,1611654432,1611654443,1611654443,1611654445,1611654457,1774,1853,14
mDiffFit,ID0000414,12653.000.000,192.168.1.165,1611653758,1611653911,1611653918,1611653923,1611653923,1611653924,1611653935,153,12,12
mDiffFit,ID0000441,12649.000.000,192.168.1.165,1611653739,1611653897,1611653901,1611653908,1611653908,1611653913,1611653923,158,11,15
clean_up_local_level,9_3,12598.000.000,192.168.1.4,1611653505,1611653505,1611653512,1611653517,1611653517,1611653517,1611653523,0,12,6
mDiffFit,ID0000337,12694.000.000,192.168.1.163,1611654233,1611654277,1611654280,1611654285,1611654285,1611654287,1611654292,44,8,7
mViewer,ID0000472,12992.000.000,192.168.1.165,1611656006,1611656040,1611656086,1611656091,1611656091,1611656091,1611656096,34,51,5
mDiffFit,ID0000132,12676.000.000,192.168.1.165,1611653952,1611654031,1611654033,1611654040,1611654040,1611654042,1611654057,79,9,17
mDiffFit,ID0000090,12765.000.000,192.168.1.163,1611654659,1611654687,1611654692,1611654702,1611654702,1611654704,1611654718,28,15,16
mDiffFit,ID0000438,12525.000.000,192.168.1.163,1611652367,1611652405,1611652420,1611652426,1611652426,1611652426,1611652438,38,21,12
mDiffFit,ID0000236,12638.000.000,192.168.1.161,1611653696,1611653828,1611653832,1611653836,1611653836,1611653837,1611653842,132,8,6
mDiffFit,ID0000092,12592.000.000,192.168.1.165,1611653446,1611653453,1611653461,1611653463,1611653463,1611653464,1611653469,7,10,6
mDiffFit,ID0000362,12626.000.000,192.168.1.161,1611653666,1611653768,1611653777,1611653785,1611653785,1611653786,1611653791,102,17,6
mDiffFit,ID0000040,12857.000.000,192.168.1.165,1611655113,1611655145,1611655153,1611655165,1611655165,1611655167,1611655172,32,20,7
mDiffFit,ID0000286,12784.000.000,192.168.1.161,1611654765,1611654778,1611654791,1611654791,1611654791,1611654791,1611654802,13,13,11
register_local,32_1,12782.000.000,192.168.1.4,1611654761,1611654762,1611654767,1611654778,1611654778,1611654779,1611654791,1,16,13
mDiffFit,ID0000054,12552.000.000,192.168.1.162,1611652680,1611652716,1611652718,1611652719,1611652719,1611652720,1611652725,36,3,6
mDiffFit,ID0000047,12745.000.000,192.168.1.161,1611654537,1611654568,1611654571,1611654573,1611654573,1611654575,1611654579,31,5,6
clean_up_local_level,7_7,12970.000.000,192.168.1.4,1611655852,1611655853,1611655864,1611655867,1611655867,1611655869,1611655881,1,14,14
mProject,ID0000319,12487.000.000,192.168.1.165,1611650861,1611652919,1611654577,1611654579,1611654579,1611654580,1611654585,2058,1660,6
mDiffFit,ID0000119,12728.000.000,192.168.1.164,1611654453,1611654475,1611654496,1611654508,1611654508,1611654509,1611654520,22,33,12
mDiffFit,ID0000424,12526.000.000,192.168.1.163,1611652368,1611652421,1611652424,1611652426,1611652426,1611652427,1611652438,53,5,12
mProject,ID0000007,12459.000.000,192.168.1.164,1611650684,1611650706,1611652583,1611652585,1611652585,1611652585,1611652590,22,1879,5
mDiffFit,ID0000028,12673.000.000,192.168.1.165,1611653941,1611654018,1611654022,1611654024,1611654024,1611654026,1611654029,77,6,5
mDiffFit,ID0000217,12576.000.000,192.168.1.161,1611653102,1611653147,1611653150,1611653154,1611653154,1611653155,1611653159,45,7,5
mDiffFit,ID0000431,12885.000.000,192.168.1.164,1611655306,1611655322,1611655326,1611655330,1611655330,1611655331,1611655337,16,8,7
mDiffFit,ID0000288,12555.000.000,192.168.1.165,1611652861,1611652881,1611652887,1611652889,1611652889,1611652889,1611652894,20,8,5
mDiffFit,ID0000216,12639.000.000,192.168.1.165,1611653696,1611653834,1611653838,1611653842,1611653842,1611653845,1611653850,138,8,8
mDiffFit,ID0000022,12540.000.000,192.168.1.162,1611652596,1611652637,1611652638,1611652642,1611652642,1611652642,1611652647,41,5,5
mDiffFit,ID0000345,12531.000.000,192.168.1.163,1611652435,1611652467,1611652469,1611652470,1611652470,1611652470,1611652475,32,3,5
mDiffFit,ID0000037,12826.000.000,192.168.1.163,1611654969,1611655003,1611655006,1611655007,1611655007,1611655011,1611655020,34,4,13
register_local,27_1,12891.000.000,192.168.1.4,1611655353,1611655356,1611655361,1611655364,1611655364,1611655364,1611655371,3,8,7
mProject,ID0000171,12470.000.000,192.168.1.165,1611650788,1611651660,1611652847,1611652850,1611652850,1611652850,1611652855,872,1190,5
mProject,ID0000329,12486.000.000,192.168.1.162,1611650861,1611652718,1611654379,1611654379,1611654379,1611654381,1611654385,1857,1661,6
mBgModel,ID0000138,12943.000.000,192.168.1.165,1611655658,1611655658,1611655666,1611655668,1611655668,1611655669,1611655674,0,10,6
mProject,ID0000318,12448.000.000,192.168.1.165,1611650390,1611650391,1611652050,1611652055,1611652055,1611652056,1611652061,1,1664,6
mProject,ID0000158,12454.000.000,192.168.1.161,1611650397,1611650412,1611651490,1611651494,1611651494,1611651494,1611651499,15,1082,5
mProject,ID0000169,12491.000.000,192.168.1.163,1611650867,1611653403,1611654641,1611654648,1611654648,1611654650,1611654662,2536,1245,14
mProject,ID0000002,12490.000.000,192.168.1.161,1611650867,1611653178,1611654887,1611654902,1611654902,1611654903,1611654909,2311,1724,7
mDiffFit,ID0000445,12642.000.000,192.168.1.164,1611653714,1611653847,1611653859,1611653862,1611653862,1611653863,1611653868,133,15,6
mDiffFit,ID0000208,12584.000.000,192.168.1.163,1611653287,1611653307,1611653308,1611653310,1611653310,1611653310,1611653315,20,3,5
mDiffFit,ID0000105,12671.000.000,192.168.1.165,1611653931,1611654010,1611654018,1611654024,1611654024,1611654024,1611654029,79,14,5
mDiffFit,ID0000250,12712.000.000,192.168.1.161,1611654343,1611654376,1611654382,1611654385,1611654385,1611654385,1611654391,33,9,6
mDiffFit,ID0000380,12573.000.000,192.168.1.164,1611653056,1611653129,1611653133,1611653136,1611653136,1611653137,1611653142,73,7,6
mDiffFit,ID0000042,12827.000.000,192.168.1.165,1611654970,1611655003,1611655006,1611655007,1611655007,1611655010,1611655020,33,4,13
stage_in_remote_local,3_4,12445.000.000,192.168.1.4,1611650227,1611650227,1611650230,1611650233,1611650233,1611650234,1611650239,0,6,6
mDiffFit,ID0000271,12608.000.000,192.168.1.163,1611653523,1611653571,1611653573,1611653577,1611653577,1611653577,1611653582,48,6,5
mDiffFit,ID0000285,12792.000.000,192.168.1.163,1611654810,1611654829,1611654831,1611654841,1611654841,1611654844,1611654857,19,12,16
mDiffFit,ID0000284,12789.000.000,192.168.1.161,1611654790,1611654802,1611654806,1611654816,1611654816,1611654816,1611654827,12,14,11
mDiffFit,ID0000026,12834.000.000,192.168.1.163,1611655006,1611655032,1611655038,1611655045,1611655045,1611655046,1611655056,26,13,11
register_local,29_1,12865.000.000,192.168.1.4,1611655179,1611655183,1611655191,1611655193,1611655193,1611655194,1611655202,4,10,9
mDiffFit,ID0000239,12701.000.000,192.168.1.165,1611654308,1611654331,1611654361,1611654367,1611654367,1611654368,1611654373,23,36,6
register_local,26_1,12866.000.000,192.168.1.4,1611655201,1611655205,1611655210,1611655214,1611655214,1611655215,1611655222,4,9,8
mBackground,ID0000153,12951.000.000,192.168.1.161,1611655705,1611655731,1611655812,1611655815,1611655815,1611655820,1611655823,26,84,8
mAdd,ID0000470,12940.000.000,192.168.1.161,1611655651,1611655720,1611655845,1611655847,1611655847,1611655848,1611655853,69,127,6
mDiffFit,ID0000360,12621.000.000,192.168.1.161,1611653655,1611653736,1611653751,1611653752,1611653752,1611653752,1611653763,81,16,11
mDiffFit,ID0000359,12561.000.000,192.168.1.161,1611653037,1611653056,1611653059,1611653063,1611653063,1611653063,1611653068,19,7,5
mBackground,ID0000302,12844.000.000,192.168.1.161,1611655044,1611655068,1611655132,1611655134,1611655134,1611655137,1611655151,24,66,17
mDiffFit,ID0000358,12725.000.000,192.168.1.161,1611654439,1611654465,1611654471,1611654483,1611654483,1611654483,1611654494,26,18,11
register_local,22_1,12944.000.000,192.168.1.4,1611655673,1611655677,1611655685,1611655686,1611655686,1611655689,1611655699,4,9,13
mDiffFit,ID0000226,12607.000.000,192.168.1.163,1611653517,1611653561,1611653563,1611653567,1611653567,1611653567,1611653572,44,6,5
mDiffFit,ID0000375,12658.000.000,192.168.1.165,1611653773,1611653942,1611653958,1611653959,1611653959,1611653962,1611653966,169,17,7
register_local,12_1,12986.000.000,192.168.1.4,1611655972,1611655973,1611655976,1611655978,1611655978,1611655978,1611655983,1,5,5
mProject,ID0000003,12466.000.000,192.168.1.162,1611650691,1611650705,1611652610,1611652611,1611652611,1611652611,1611652616,14,1906,5
mDiffFit,ID0000364,12689.000.000,192.168.1.165,1611654227,1611654239,1611654244,1611654244,1611654244,1611654244,1611654249,12,5,5
mDiffFit,ID0000369,12641.000.000,192.168.1.161,1611653711,1611653846,1611653849,1611653850,1611653850,1611653851,1611653856,135,4,6
mBackground,ID0000301,12845.000.000,192.168.1.165,1611655051,1611655065,1611655130,1611655134,1611655134,1611655135,1611655151,14,69,17
mDiffFit,ID0000195,12810.000.000,192.168.1.161,1611654898,1611654913,1611654916,1611654918,1611654918,1611654922,1611654932,15,5,14
mViewer,ID0000471,12973.000.000,192.168.1.164,1611655858,1611655863,1611655891,1611655892,1611655892,1611655892,1611655897,5,29,5
mBackground,ID0000311,12846.000.000,192.168.1.165,1611655053,1611655092,1611655147,1611655151,1611655151,1611655155,1611655165,39,59,14
mDiffFit,ID0000122,12860.000.000,192.168.1.165,1611655141,1611655193,1611655210,1611655214,1611655214,1611655215,1611655222,52,21,8
register_local,9_1,12987.000.000,192.168.1.4,1611655983,1611655984,1611655989,1611655993,1611655993,1611655994,1611655999,1,9,6
mDiffFit,ID0000443,12724.000.000,192.168.1.161,1611654436,1611654460,1611654473,1611654483,1611654483,1611654484,1611654494,24,23,11
register_local,34_1,12772.000.000,192.168.1.4,1611654710,1611654715,1611654720,1611654729,1611654729,1611654730,1611654742,5,14,13
mDiffFit,ID0000246,12554.000.000,192.168.1.165,1611652860,1611652874,1611652875,1611652878,1611652878,1611652879,1611652884,14,4,6
register_local,21_1,12964.000.000,192.168.1.4,1611655782,1611655786,1611655795,1611655796,1611655796,1611655797,1611655815,4,10,19
mDiffFit,ID0000136,12901.000.000,192.168.1.161,1611655409,1611655425,1611655437,1611655448,1611655448,1611655449,1611655461,16,23,13
mDiffFit,ID0000259,12616.000.000,192.168.1.165,1611653646,1611653707,1611653708,1611653716,1611653716,1611653717,1611653728,61,9,12
mBackground,ID0000154,12948.000.000,192.168.1.165,1611655696,1611655730,1611655807,1611655815,1611655815,1611655817,1611655823,34,85,8
mDiffFit,ID0000204,12636.000.000,192.168.1.165,1611653696,1611653815,1611653817,1611653819,1611653819,1611653823,1611653825,119,4,6
mBackground,ID0000458,12917.000.000,192.168.1.165,1611655491,1611655507,1611655573,1611655575,1611655575,1611655579,1611655590,16,68,15
mDiffFit,ID0000175,12509.000.000,192.168.1.164,1611651956,1611652015,1611652018,1611652019,1611652019,1611652020,1611652025,59,4,6
mDiffFit,ID0000249,12709.000.000,192.168.1.165,1611654332,1611654360,1611654377,1611654379,1611654379,1611654381,1611654385,28,19,6
mDiffFit,ID0000043,12820.000.000,192.168.1.161,1611654944,1611654965,1611654968,1611654971,1611654971,1611654973,1611654979,21,6,8
mDiffFit,ID0000342,12646.000.000,192.168.1.165,1611653736,1611653872,1611653876,1611653880,1611653880,1611653881,1611653895,136,8,15
mDiffFit,ID0000084,12770.000.000,192.168.1.161,1611654698,1611654715,1611654723,1611654729,1611654729,1611654732,1611654742,17,14,13
mDiffFit,ID0000196,12802.000.000,192.168.1.161,1611654850,1611654884,1611654892,1611654902,1611654902,1611654905,1611654909,34,18,7
mDiffFit,ID0000390,12757.000.000,192.168.1.165,1611654616,1611654641,1611654662,1611654677,1611654677,1611654678,1611654690,25,36,13
mDiffFit,ID0000179,12703.000.000,192.168.1.161,1611654308,1611654332,1611654334,1611654345,1611654345,1611654346,1611654351,24,13,6
mProject,ID0000172,12479.000.000,192.168.1.163,1611650810,1611652246,1611653494,1611653495,1611653495,1611653496,1611653500,1436,1249,5
mDiffFit,ID0000401,12569.000.000,192.168.1.161,1611653049,1611653110,1611653113,1611653113,1611653113,1611653113,1611653118,61,3,5
mDiffFit,ID0000181,12583.000.000,192.168.1.163,1611653287,1611653296,1611653298,1611653300,1611653300,1611653300,1611653305,9,4,5
mDiffFit,ID0000391,12761.000.000,192.168.1.161,1611654628,1611654666,1611654675,1611654677,1611654677,1611654679,1611654690,38,11,13
mDiffFit,ID0000361,12754.000.000,192.168.1.164,1611654600,1611654623,1611654631,1611654648,1611654648,1611654649,1611654662,23,25,14
register_local,19_1,12969.000.000,192.168.1.4,1611655847,1611655849,1611655851,1611655853,1611655853,1611655854,1611655859,2,4,6
mImgtbl,ID0000155,12975.000.000,192.168.1.164,1611655859,1611655885,1611655888,1611655892,1611655892,1611655892,1611655897,26,7,5
mBackground,ID0000300,12847.000.000,192.168.1.161,1611655063,1611655099,1611655177,1611655180,1611655180,1611655182,1611655187,36,81,7
mViewer,ID0000157,12991.000.000,192.168.1.161,1611656006,1611656008,1611656034,1611656039,1611656039,1611656040,1611656046,2,31,7
mDiffFit,ID0000125,12833.000.000,192.168.1.163,1611655005,1611655029,1611655048,1611655056,1611655056,1611655057,1611655070,24,27,14
mDiffFit,ID0000088,12776.000.000,192.168.1.161,1611654727,1611654742,1611654744,1611654754,1611654754,1611654756,1611654766,15,12,12
mDiffFit,ID0000230,12637.000.000,192.168.1.164,1611653696,1611653829,1611653833,1611653836,1611653836,1611653838,1611653842,133,7,6
mDiffFit,ID0000018,12543.000.000,192.168.1.162,1611652621,1611652665,1611652666,1611652667,1611652667,1611652667,1611652674,44,2,7
mDiffFit,ID0000064,12684.000.000,192.168.1.164,1611654055,1611654071,1611654076,1611654078,1611654078,1611654081,1611654084,16,7,6
mProject,ID0000330,12462.000.000,192.168.1.164,1611650690,1611650706,1611652414,1611652420,1611652420,1611652421,1611652426,16,1714,6
mDiffFit,ID0000215,12506.000.000,192.168.1.162,1611651955,1611651996,1611651999,1611652003,1611652003,1611652003,1611652008,41,7,5
mDiffFit,ID0000256,12704.000.000,192.168.1.162,1611654308,1611654327,1611654332,1611654334,1611654334,1611654334,1611654345,19,7,11
mDiffFit,ID0000082,12771.000.000,192.168.1.163,1611654701,1611654721,1611654744,1611654754,1611654754,1611654755,1611654766,20,33,12
mDiffFit,ID0000376,12691.000.000,192.168.1.165,1611654227,1611654275,1611654288,1611654292,1611654292,1611654294,1611654298,48,17,6
mDiffFit,ID0000086,12856.000.000,192.168.1.163,1611655108,1611655159,1611655198,1611655202,1611655202,1611655203,1611655208,51,43,6
register_local,25_1,12874.000.000,192.168.1.4,1611655239,1611655242,1611655249,1611655260,1611655260,1611655263,1611655275,3,18,15
mDiffFit,ID0000404,12723.000.000,192.168.1.161,1611654425,1611654457,1611654466,1611654469,1611654469,1611654470,1611654483,32,12,14
mDiffFit,ID0000432,12877.000.000,192.168.1.163,1611655254,1611655286,1611655304,1611655310,1611655310,1611655311,1611655322,32,24,12
mDiffFit,ID0000266,12619.000.000,192.168.1.165,1611653646,1611653720,1611653733,1611653740,1611653740,1611653741,1611653752,74,20,12
mDiffFit,ID0000025,12519.000.000,192.168.1.161,1611652125,1611652130,1611652132,1611652135,1611652135,1611652135,1611652140,5,5,5
mDiffFit,ID0000336,12654.000.000,192.168.1.164,1611653761,1611653916,1611653919,1611653923,1611653923,1611653925,1611653935,155,7,12
mDiffFit,ID0000368,12627.000.000,192.168.1.165,1611653672,1611653771,1611653775,1611653785,1611653785,1611653786,1611653791,99,14,6
mDiffFit,ID0000203,12578.000.000,192.168.1.161,1611653103,1611653162,1611653175,1611653176,1611653176,1611653176,1611653181,59,14,5
stage_in_local_local,2_0,12441.000.000,192.168.1.4,1611650221,1611650223,1611650672,1611650673,1611650673,1611650673,1611650678,2,450,5
mDiffFit,ID0000073,12746.000.000,192.168.1.164,1611654541,1611654578,1611654581,1611654585,1611654585,1611654585,1611654592,37,7,7
mDiffFit,ID0000178,12500.000.000,192.168.1.165,1611651622,1611651654,1611651660,1611651664,1611651664,1611651664,1611651669,32,10,5
mProject,ID0000173,12449.000.000,192.168.1.165,1611650390,1611650411,1611651566,1611651569,1611651569,1611651570,1611651575,21,1158,6
mDiffFit,ID0000206,12708.000.000,192.168.1.164,1611654329,1611654369,1611654384,1611654391,1611654391,1611654391,1611654405,40,22,14
mProject,ID0000166,12472.000.000,192.168.1.163,1611650793,1611652051,1611653275,1611653277,1611653277,1611653277,1611653282,1258,1226,5
mDiffFit,ID0000123,12863.000.000,192.168.1.163,1611655160,1611655202,1611655209,1611655214,1611655214,1611655215,1611655222,42,12,8
mDiffFit,ID0000374,12539.000.000,192.168.1.163,1611652454,1611652533,1611652540,1611652545,1611652545,1611652545,1611652550,79,12,5
register_local,4_0,12744.000.000,192.168.1.4,1611654530,1611654536,1611654545,1611654556,1611654556,1611654557,1611654562,6,20,6
mDiffFit,ID0000077,12743.000.000,192.168.1.161,1611654526,1611654564,1611654569,1611654573,1611654573,1611654574,1611654579,38,9,6
mDiffFit,ID0000118,12670.000.000,192.168.1.161,1611653929,1611654011,1611654023,1611654024,1611654024,1611654027,1611654029,82,13,5
mProject,ID0000168,12453.000.000,192.168.1.161,1611650397,1611650412,1611651512,1611651514,1611651514,1611651514,1611651519,15,1102,5
mBackground,ID0000141,12958.000.000,192.168.1.163,1611655737,1611655809,1611655846,1611655847,1611655847,1611655848,1611655853,72,38,6
stage_in_remote_local,1_4,12440.000.000,192.168.1.4,1611650220,1611650223,1611650226,1611650228,1611650228,1611650228,1611650233,3,5,5
mDiffFit,ID0000198,12799.000.000,192.168.1.163,1611654837,1611654862,1611654868,1611654874,1611654874,1611654876,1611654887,25,12,13
mDiffFit,ID0000402,12648.000.000,192.168.1.165,1611653737,1611653890,1611653898,1611653908,1611653908,1611653911,1611653923,153,18,15
mDiffFit,ID0000187,12602.000.000,192.168.1.163,1611653507,1611653534,1611653537,1611653540,1611653540,1611653540,1611653545,27,6,5
register_local,0_6,12994.000.000,192.168.1.4,1611656045,1611656046,1611656048,1611656051,1611656051,1611656051,1611656056,1,5,5
mDiffFit,ID0000278,12610.000.000,192.168.1.164,1611653628,1611653657,1611653659,1611653666,1611653666,1611653666,1611653674,29,9,8
