Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
mDiffFit,ID0000181,15411.000.000,192.168.1.167,1611709078,1611709140,1611709144,1611709155,1611709155,1611709157,1611709170,62,15,15
mProject,ID0000173,15319.000.000,192.168.1.165,1611707749,1611707769,1611708845,1611708846,1611708846,1611708846,1611708851,20,1077,5
mProject,ID0000163,15320.000.000,192.168.1.165,1611707749,1611707769,1611708910,1611708918,1611708918,1611708919,1611708931,20,1149,13
mDiffFit,ID0000229,15402.000.000,192.168.1.167,1611709043,1611709104,1611709107,1611709118,1611709118,1611709119,1611709131,61,14,13
mDiffFit,ID0000273,15390.000.000,192.168.1.166,1611709004,1611709032,1611709052,1611709057,1611709057,1611709058,1611709069,28,25,12
mDiffFit,ID0000346,15449.000.000,192.168.1.167,1611709359,1611709373,1611709393,1611709403,1611709403,1611709406,1611709420,14,30,17
mBackground,ID0000296,15698.000.000,192.168.1.165,1611710752,1611710767,1611710819,1611710831,1611710831,1611710832,1611710846,15,64,15
mDiffFit,ID0000361,15474.000.000,192.168.1.161,1611709504,1611709596,1611709609,1611709618,1611709618,1611709622,1611709635,92,22,17
mDiffFit,ID0000377,15461.000.000,192.168.1.166,1611709429,1611709467,1611709471,1611709479,1611709479,1611709480,1611709493,38,12,14
clean_up_local_level,6_7,15830.000.000,192.168.1.4,1611711562,1611711566,1611711578,1611711580,1611711580,1611711581,1611711594,4,14,14
mDiffFit,ID0000269,15635.000.000,192.168.1.168,1611710430,1611710460,1611710489,1611710499,1611710499,1611710500,1611710513,30,39,14
mDiffFit,ID0000420,15491.000.000,192.168.1.166,1611709611,1611709696,1611709713,1611709723,1611709723,1611709724,1611709738,85,27,15
mDiffFit,ID0000105,15583.000.000,192.168.1.165,1611710177,1611710195,1611710198,1611710208,1611710208,1611710209,1611710221,18,13,13
mDiffFit,ID0000379,15517.000.000,192.168.1.166,1611709758,1611709836,1611709847,1611709856,1611709856,1611709858,1611709869,78,20,13
mDiffFit,ID0000448,15481.000.000,192.168.1.161,1611709548,1611709635,1611709670,1611709682,1611709682,1611709685,1611709696,87,47,14
mDiffFit,ID0000049,15740.000.000,192.168.1.165,1611710986,1611711047,1611711088,1611711096,1611711096,1611711100,1611711109,61,49,13
mProject,ID0000162,15340.000.000,192.168.1.169,1611707786,1611707791,1611708890,1611708894,1611708894,1611708896,1611708901,5,1103,7
mDiffFit,ID0000267,15412.000.000,192.168.1.167,1611709081,1611709153,1611709159,1611709170,1611709170,1611709171,1611709184,72,17,14
mDiffFit,ID0000132,15571.000.000,192.168.1.161,1611710094,1611710130,1611710136,1611710145,1611710145,1611710147,1611710158,36,15,13
mProject,ID0000008,15329.000.000,192.168.1.166,1611707762,1611707774,1611709630,1611709635,1611709635,1611709637,1611709651,12,1861,16
mDiffFit,ID0000284,15632.000.000,192.168.1.165,1611710417,1611710429,1611710435,1611710447,1611710447,1611710448,1611710460,12,18,13
mDiffFit,ID0000352,15464.000.000,192.168.1.161,1611709445,1611709476,1611709483,1611709493,1611709493,1611709497,1611709509,31,17,16
clean_up_local_level,0_3,15693.000.000,192.168.1.4,1611710729,1611710739,1611710753,1611710756,1611710756,1611710758,1611710770,10,17,14
mDiffFit,ID0000428,15480.000.000,192.168.1.170,1611709537,1611709654,1611709685,1611709696,1611709696,1611709699,1611709711,117,42,15
mDiffFit,ID0000223,15442.000.000,192.168.1.167,1611709192,1611709336,1611709349,1611709350,1611709350,1611709353,1611709360,144,14,10
mDiffFit,ID0000209,15636.000.000,192.168.1.165,1611710431,1611710460,1611710469,1611710472,1611710472,1611710474,1611710484,29,12,12
mDiffFit,ID0000293,15372.000.000,192.168.1.166,1611708910,1611708934,1611708947,1611708959,1611708959,1611708960,1611708971,24,25,12
stage_in_remote_local,0_1,15299.000.000,192.168.1.4,1611707594,1611707599,1611707601,1611707606,1611707606,1611707606,1611707611,5,7,5
clean_up_local_level,1_7,15836.000.000,192.168.1.4,1611711586,1611711594,1611711608,1611711610,1611711610,1611711611,1611711615,8,16,5
clean_up_local_level,8_7,15726.000.000,192.168.1.4,1611710920,1611710922,1611710936,1611710941,1611710941,1611710942,1611710954,2,19,13
register_local,20_1,15773.000.000,192.168.1.4,1611711173,1611711176,1611711185,1611711194,1611711194,1611711196,1611711211,3,18,17
mDiffFit,ID0000078,15593.000.000,192.168.1.165,1611710228,1611710249,1611710252,1611710258,1611710258,1611710260,1611710271,21,9,13
mBackground,ID0000300,15703.000.000,192.168.1.161,1611710766,1611710814,1611710890,1611710900,1611710900,1611710901,1611710913,48,86,13
mDiffFit,ID0000019,15595.000.000,192.168.1.168,1611710242,1611710256,1611710261,1611710271,1611710271,1611710272,1611710283,14,15,12
mDiffFit,ID0000242,15397.000.000,192.168.1.167,1611709033,1611709068,1611709086,1611709093,1611709093,1611709094,1611709106,35,25,13
mDiffFit,ID0000028,15566.000.000,192.168.1.166,1611710060,1611710105,1611710117,1611710131,1611710131,1611710134,1611710145,45,26,14
mProject,ID0000316,15328.000.000,192.168.1.161,1611707762,1611707774,1611709292,1611709295,1611709295,1611709298,1611709301,12,1521,6
mDiffFit,ID0000363,15470.000.000,192.168.1.165,1611709486,1611709523,1611709584,1611709591,1611709591,1611709595,1611709603,37,68,12
mProject,ID0000015,15325.000.000,192.168.1.161,1611707756,1611707772,1611709605,1611709617,1611709617,1611709620,1611709635,16,1845,18
mDiffFit,ID0000070,15619.000.000,192.168.1.168,1611710355,1611710370,1611710372,1611710382,1611710382,1611710384,1611710396,15,12,14
mProject,ID0000168,15323.000.000,192.168.1.168,1611707756,1611707771,1611708864,1611708867,1611708867,1611708868,1611708877,15,1096,10
mDiffFit,ID0000175,15647.000.000,192.168.1.161,1611710496,1611710516,1611710518,1611710524,1611710524,1611710526,1611710537,20,8,13
mDiffFit,ID0000039,15546.000.000,192.168.1.170,1611709934,1611710011,1611710018,1611710023,1611710023,1611710026,1611710035,77,12,12
mDiffFit,ID0000179,15405.000.000,192.168.1.170,1611709055,1611709109,1611709112,1611709118,1611709118,1611709120,1611709131,54,9,13
mProject,ID0000318,15318.000.000,192.168.1.165,1611707748,1611707750,1611709346,1611709350,1611709350,1611709351,1611709360,2,1600,10
mBackground,ID0000306,15705.000.000,192.168.1.161,1611710777,1611710818,1611710892,1611710900,1611710900,1611710903,1611710913,41,82,13
stage_in_remote_local,1_0,15308.000.000,192.168.1.4,1611707606,1611707606,1611707609,1611707611,1611707611,1611707612,1611707618,0,5,7
mDiffFit,ID0000211,15644.000.000,192.168.1.168,1611710479,1611710505,1611710516,1611710524,1611710524,1611710525,1611710537,26,19,13
mDiffFit,ID0000240,15660.000.000,192.168.1.165,1611710560,1611710584,1611710594,1611710600,1611710600,1611710601,1611710614,24,16,14
mDiffFit,ID0000196,15427.000.000,192.168.1.167,1611709138,1611709234,1611709239,1611709243,1611709243,1611709244,1611709249,96,9,6
mProject,ID0000317,15337.000.000,192.168.1.169,1611707780,1611707791,1611709323,1611709329,1611709329,1611709330,1611709335,11,1538,6
mViewer,ID0000157,15851.000.000,192.168.1.161,1611711699,1611711702,1611711728,1611711732,1611711732,1611711732,1611711737,3,30,5
mAdd,ID0000156,15843.000.000,192.168.1.161,1611711621,1611711661,1611711684,1611711688,1611711688,1611711688,1611711693,40,27,5
mDiffFit,ID0000222,15369.000.000,192.168.1.165,1611708901,1611708934,1611708937,1611708945,1611708945,1611708946,1611708959,33,11,14
register_local,9_1,15631.000.000,192.168.1.4,1611710415,1611710420,1611710423,1611710433,1611710433,1611710436,1611710447,5,13,14
register_local,10_1,15620.000.000,192.168.1.4,1611710364,1611710369,1611710374,1611710382,1611710382,1611710385,1611710396,5,13,14
mDiffFit,ID0000373,15473.000.000,192.168.1.166,1611709501,1611709591,1611709596,1611709603,1611709603,1611709605,1611709617,90,12,14
mDiffFit,ID0000182,15391.000.000,192.168.1.166,1611709005,1611709048,1611709051,1611709057,1611709057,1611709058,1611709069,43,9,12
mBackground,ID0000147,15816.000.000,192.168.1.161,1611711435,1611711488,1611711559,1611711568,1611711568,1611711568,1611711573,53,80,5
mDiffFit,ID0000127,15794.000.000,192.168.1.166,1611711317,1611711335,1611711340,1611711344,1611711344,1611711345,1611711353,18,9,9
mDiffFit,ID0000334,15526.000.000,192.168.1.170,1611709815,1611709899,1611709931,1611709941,1611709941,1611709942,1611709955,84,42,14
clean_up_local_level,0_10,15859.000.000,192.168.1.4,1611711784,1611711785,1611711799,1611711800,1611711800,1611711800,1611711805,1,15,5
register_local,0_6,15855.000.000,192.168.1.4,1611711742,1611711742,1611711744,1611711747,1611711747,1611711748,1611711752,0,5,5
mBackground,ID0000298,15696.000.000,192.168.1.165,1611710742,1611710751,1611710789,1611710798,1611710798,1611710802,1611710814,9,47,16
mDiffFit,ID0000272,15418.000.000,192.168.1.167,1611709100,1611709178,1611709182,1611709184,1611709184,1611709185,1611709194,78,6,10
mDiffFit,ID0000247,15396.000.000,192.168.1.166,1611709032,1611709069,1611709072,1611709082,1611709082,1611709085,1611709093,37,13,11
mDiffFit,ID0000416,15499.000.000,192.168.1.163,1611709658,1611709735,1611709744,1611709751,1611709751,1611709752,1611709763,77,16,12
register_local,0_4,15837.000.000,192.168.1.4,1611711589,1611711594,1611711601,1611711605,1611711605,1611711606,1611711610,5,11,5
mDiffFit,ID0000355,15458.000.000,192.168.1.165,1611709415,1611709443,1611709452,1611709465,1611709465,1611709467,1611709479,28,22,14
mDiffFit,ID0000226,15375.000.000,192.168.1.170,1611708939,1611708953,1611708955,1611708959,1611708959,1611708962,1611708971,14,6,12
mDiffFit,ID0000063,15605.000.000,192.168.1.170,1611710292,1611710308,1611710311,1611710319,1611710319,1611710319,1611710331,16,11,12
mDiffFit,ID0000045,15613.000.000,192.168.1.165,1611710327,1611710348,1611710352,1611710357,1611710357,1611710359,1611710370,21,9,13
register_local,33_1,15865.000.000,192.168.1.4,1611711821,1611711821,1611711824,1611711827,1611711827,1611711827,1611711832,0,6,5
mDiffFit,ID0000382,15450.000.000,192.168.1.166,1611709367,1611709390,1611709400,1611709403,1611709403,1611709408,1611709420,23,13,17
mDiffFit,ID0000433,15502.000.000,192.168.1.165,1611709674,1611709747,1611709781,1611709789,1611709789,1611709792,1611709803,73,42,14
register_local,29_1,15798.000.000,192.168.1.4,1611711358,1611711360,1611711362,1611711365,1611711365,1611711365,1611711371,2,5,6
mBackground,ID0000146,15817.000.000,192.168.1.161,1611711437,1611711488,1611711558,1611711568,1611711568,1611711568,1611711573,51,80,5
mDiffFit,ID0000376,15492.000.000,192.168.1.161,1611709615,1611709713,1611709789,1611709803,1611709803,1611709805,1611709816,98,90,13
mDiffFit,ID0000406,15498.000.000,192.168.1.166,1611709650,1611709731,1611709763,1611709777,1611709777,1611709778,1611709789,81,46,12
mDiffFit,ID0000402,15689.000.000,192.168.1.165,1611710713,1611710740,1611710742,1611710743,1611710743,1611710743,1611710756,27,3,13
mDiffFit,ID0000200,15429.000.000,192.168.1.166,1611709142,1611709238,1611709242,1611709249,1611709249,1611709250,1611709255,96,11,6
mBackground,ID0000462,15758.000.000,192.168.1.166,1611711064,1611711093,1611711163,1611711166,1611711166,1611711169,1611711180,29,73,14
mDiffFit,ID0000081,15607.000.000,192.168.1.168,1611710294,1611710312,1611710319,1611710331,1611710331,1611710332,1611710344,18,19,13
mDiffFit,ID0000250,15417.000.000,192.168.1.167,1611709091,1611709174,1611709179,1611709184,1611709184,1611709184,1611709194,83,10,10
mDiffFit,ID0000133,15618.000.000,192.168.1.165,1611710353,1611710365,1611710370,1611710382,1611710382,1611710383,1611710396,12,17,14
mDiffFit,ID0000254,15627.000.000,192.168.1.168,1611710391,1611710414,1611710421,1611710433,1611710433,1611710435,1611710447,23,19,14
clean_up_local_level,1_3,15692.000.000,192.168.1.4,1611710723,1611710728,1611710741,1611710743,1611710743,1611710743,1611710756,5,15,13
register_local,4_0,15868.000.000,192.168.1.4,1611711843,1611711844,1611711846,1611711849,1611711849,1611711849,1611711854,1,5,5
mDiffFit,ID0000251,15408.000.000,192.168.1.170,1611709066,1611709127,1611709140,1611709143,1611709143,1611709144,1611709155,61,16,12
register_local,25_1,15739.000.000,192.168.1.4,1611710983,1611710996,1611710999,1611711012,1611711012,1611711013,1611711027,13,16,15
create_dir_montage,local_0,15297.000.000,192.168.1.4,1611707578,1611707579,1611707581,1611707584,1611707584,1611707584,1611707589,1,5,5
mDiffFit,ID0000238,15382.000.000,192.168.1.167,1611708967,1611708998,1611709002,1611709010,1611709010,1611709011,1611709023,31,12,13
mProject,ID0000172,15339.000.000,192.168.1.169,1611707786,1611707791,1611708882,1611708894,1611708894,1611708895,1611708901,5,1103,7
stage_in_remote_local,0_6,15303.000.000,192.168.1.4,1611707600,1611707603,1611707607,1611707611,1611707611,1611707612,1611707618,3,8,7
register_local,17_1,15796.000.000,192.168.1.4,1611711337,1611711344,1611711351,1611711353,1611711353,1611711353,1611711358,7,9,5
stage_in_remote_local,0_0,15300.000.000,192.168.1.4,1611707594,1611707599,1611707601,1611707606,1611707606,1611707606,1611707611,5,7,5
mDiffFit,ID0000054,15790.000.000,192.168.1.161,1611711293,1611711309,1611711313,1611711321,1611711321,1611711323,1611711331,16,12,10
mDiffFit,ID0000276,15392.000.000,192.168.1.170,1611709008,1611709049,1611709065,1611709069,1611709069,1611709070,1611709082,41,20,13
mDiffFit,ID0000280,15621.000.000,192.168.1.163,1611710366,1611710379,1611710384,1611710396,1611710396,1611710397,1611710408,13,17,12
mProject,ID0000324,15354.000.000,192.168.1.162,1611707807,1611707810,1611709422,1611709433,1611709433,1611709435,1611709451,3,1623,18
mBackground,ID0000458,15769.000.000,192.168.1.166,1611711142,1611711182,1611711272,1611711283,1611711283,1611711284,1611711295,40,101,12
clean_up_local_level,3_3,15568.000.000,192.168.1.4,1611710075,1611710079,1611710094,1611710099,1611710099,1611710102,1611710115,4,20,16
stage_in_local_local,4_0,15316.000.000,192.168.1.4,1611707618,1611707619,1611707743,1611707750,1611707750,1611707750,1611707756,1,131,6
register_local,11_1,15750.000.000,192.168.1.4,1611711018,1611711021,1611711031,1611711041,1611711041,1611711044,1611711054,3,20,13
stage_in_local_local,1_0,15309.000.000,192.168.1.4,1611707611,1611707617,1611707766,1611707774,1611707774,1611707774,1611707780,6,157,6
mDiffFit,ID0000055,15754.000.000,192.168.1.161,1611711040,1611711102,1611711110,1611711121,1611711121,1611711122,1611711134,62,19,13
mDiffFit,ID0000217,15401.000.000,192.168.1.166,1611709041,1611709088,1611709093,1611709106,1611709106,1611709107,1611709118,47,18,12
mBackground,ID0000457,15760.000.000,192.168.1.161,1611711080,1611711109,1611711205,1611711211,1611711211,1611711214,1611711223,29,102,12
mDiffFit,ID0000417,15513.000.000,192.168.1.168,1611709733,1611709801,1611709833,1611709843,1611709843,1611709845,1611709856,68,42,13
mDiffFit,ID0000429,15668.000.000,192.168.1.168,1611710611,1611710621,1611710625,1611710641,1611710641,1611710643,1611710653,10,20,12
mBackground,ID0000148,15815.000.000,192.168.1.168,1611711435,1611711465,1611711537,1611711544,1611711544,1611711546,1611711555,30,79,11
mDiffFit,ID0000125,15562.000.000,192.168.1.170,1611710031,1611710097,1611710121,1611710131,1611710131,1611710136,1611710145,66,34,14
mDiffFit,ID0000410,15468.000.000,192.168.1.163,1611709464,1611709581,1611709654,1611709667,1611709667,1611709670,1611709682,117,86,15
mBackground,ID0000459,15768.000.000,192.168.1.168,1611711132,1611711157,1611711226,1611711238,1611711238,1611711239,1611711252,25,81,14
register_local,19_1,15826.000.000,192.168.1.4,1611711506,1611711510,1611711522,1611711525,1611711525,1611711527,1611711535,4,15,10
mBackground,ID0000144,15809.000.000,192.168.1.165,1611711421,1611711447,1611711504,1611711508,1611711508,1611711509,1611711514,26,61,6
mDiffFit,ID0000208,15651.000.000,192.168.1.168,1611710521,1611710537,1611710544,1611710551,1611710551,1611710551,1611710562,16,14,11
stage_in_remote_local,0_3,15306.000.000,192.168.1.4,1611707600,1611707602,1611707607,1611707611,1611707611,1611707612,1611707618,2,9,7
mDiffFit,ID0000419,15489.000.000,192.168.1.166,1611709597,1611709688,1611709700,1611709711,1611709711,1611709711,1611709723,91,23,12
mDiffFit,ID0000413,15488.000.000,192.168.1.169,1611709588,1611709691,1611709701,1611709711,1611709711,1611709712,1611709723,103,20,12
mDiffFit,ID0000107,15575.000.000,192.168.1.165,1611710127,1611710144,1611710148,1611710158,1611710158,1611710159,1611710169,17,14,11
register_local,7_1,15602.000.000,192.168.1.4,1611710278,1611710281,1611710286,1611710296,1611710296,1611710298,1611710308,3,15,12
mDiffFit,ID0000220,15415.000.000,192.168.1.167,1611709090,1611709159,1611709163,1611709170,1611709170,1611709172,1611709184,69,11,14
mDiffFit,ID0000231,15414.000.000,192.168.1.170,1611709089,1611709158,1611709174,1611709184,1611709184,1611709184,1611709194,69,26,10
mDiffFit,ID0000262,15659.000.000,192.168.1.168,1611710558,1611710588,1611710597,1611710600,1611710600,1611710602,1611710614,30,12,14
register_local,12_1,15732.000.000,192.168.1.4,1611710961,1611710967,1611710972,1611710978,1611710978,1611710979,1611710989,6,11,11
mDiffFit,ID0000120,15559.000.000,192.168.1.168,1611710006,1611710113,1611710134,1611710145,1611710145,1611710146,1611710158,107,32,13
mBgModel,ID0000138,15805.000.000,192.168.1.165,1611711382,1611711383,1611711391,1611711393,1611711393,1611711394,1611711400,1,10,7
mDiffFit,ID0000109,15537.000.000,192.168.1.164,1611709881,1611709936,1611709958,1611709969,1611709969,1611709971,1611709981,55,33,12
mDiffFit,ID0000393,15475.000.000,192.168.1.165,1611709508,1611709566,1611709581,1611709591,1611709591,1611709593,1611709603,58,25,12
mDiffFit,ID0000023,15581.000.000,192.168.1.170,1611710164,1611710183,1611710188,1611710195,1611710195,1611710196,1611710208,19,12,13
mDiffFit,ID0000236,15385.000.000,192.168.1.166,1611708979,1611709003,1611709007,1611709010,1611709010,1611709012,1611709023,24,7,13
mDiffFit,ID0000291,15376.000.000,192.168.1.166,1611708942,1611708966,1611708976,1611708987,1611708987,1611708987,1611708998,24,21,11
mBackground,ID0000467,15762.000.000,192.168.1.165,1611711095,1611711118,1611711197,1611711211,1611711211,1611711212,1611711223,23,93,12
mDiffFit,ID0000256,15406.000.000,192.168.1.166,1611709055,1611709116,1611709121,1611709131,1611709131,1611709132,1611709143,61,15,12
mDiffFit,ID0000115,15610.000.000,192.168.1.163,1611710315,1611710334,1611710338,1611710344,1611710344,1611710345,1611710357,19,10,13
mDiffFit,ID0000026,15552.000.000,192.168.1.161,1611709964,1611710048,1611710088,1611710099,1611710099,1611710101,1611710115,84,51,16
mDiffFit,ID0000244,15434.000.000,192.168.1.170,1611709164,1611709267,1611709270,1611709272,1611709272,1611709273,1611709278,103,5,6
clean_up_local_level,2_3,15508.000.000,192.168.1.4,1611709704,1611709709,1611709721,1611709723,1611709723,1611709725,1611709738,5,14,15
mBackground,ID0000465,15766.000.000,192.168.1.165,1611711120,1611711160,1611711266,1611711270,1611711270,1611711273,1611711283,40,110,13
mConcatFit,ID0000137,15800.000.000,192.168.1.165,1611711364,1611711366,1611711369,1611711371,1611711371,1611711371,1611711376,2,5,5
mDiffFit,ID0000246,15400.000.000,192.168.1.167,1611709040,1611709087,1611709089,1611709093,1611709093,1611709095,1611709106,47,6,13
mDiffFit,ID0000426,15460.000.000,192.168.1.167,1611709427,1611709451,1611709475,1611709479,1611709479,1611709481,1611709493,24,28,14
mProject,ID0000328,15317.000.000,192.168.1.165,1611707748,1611707750,1611709274,1611709278,1611709278,1611709279,1611709284,2,1528,6
clean_up_local_level,3_7,15832.000.000,192.168.1.4,1611711578,1611711578,1611711590,1611711594,1611711594,1611711595,1611711605,0,16,11
mBackground,ID0000142,15812.000.000,192.168.1.168,1611711427,1611711442,1611711459,1611711471,1611711471,1611711472,1611711483,15,29,12
mDiffFit,ID0000032,15748.000.000,192.168.1.168,1611711008,1611711071,1611711101,1611711109,1611711109,1611711110,1611711121,63,38,12
mProject,ID0000011,15349.000.000,192.168.1.167,1611707801,1611707811,1611709595,1611709603,1611709603,1611709605,1611709617,10,1792,14
mDiffFit,ID0000438,15514.000.000,192.168.1.163,1611709736,1611709864,1611709945,1611709955,1611709955,1611709957,1611709969,128,91,14
clean_up_local_level,7_7,15833.000.000,192.168.1.4,1611711579,1611711579,1611711591,1611711594,1611711594,1611711595,1611711605,0,15,11
mBackground,ID0000456,15763.000.000,192.168.1.168,1611711104,1611711131,1611711217,1611711223,1611711223,1611711225,1611711238,27,92,15
mDiffFit,ID0000131,15572.000.000,192.168.1.163,1611710106,1611710138,1611710149,1611710158,1611710158,1611710160,1611710169,32,20,11
mDiffFit,ID0000414,15684.000.000,192.168.1.168,1611710688,1611710704,1611710705,1611710716,1611710716,1611710718,1611710731,16,12,15
mDiffFit,ID0000252,15407.000.000,192.168.1.167,1611709056,1611709121,1611709136,1611709143,1611709143,1611709144,1611709155,65,22,12
mDiffFit,ID0000434,15500.000.000,192.168.1.168,1611709661,1611709734,1611709755,1611709763,1611709763,1611709764,1611709777,73,29,14
mDiffFit,ID0000047,15744.000.000,192.168.1.166,1611710998,1611711021,1611711030,1611711041,1611711041,1611711043,1611711054,23,20,13
mDiffFit,ID0000380,15457.000.000,192.168.1.161,1611709411,1611709435,1611709441,1611709451,1611709451,1611709453,1611709465,24,16,14
register_local,28_1,15802.000.000,192.168.1.4,1611711371,1611711374,1611711376,1611711376,1611711376,1611711377,1611711382,3,2,6
mProject,ID0000169,15351.000.000,192.168.1.167,1611707801,1611707811,1611708962,1611708971,1611708971,1611708972,1611708987,10,1160,16
mDiffFit,ID0000195,15431.000.000,192.168.1.167,1611709152,1611709247,1611709253,1611709255,1611709255,1611709256,1611709261,95,8,6
mDiffFit,ID0000282,15373.000.000,192.168.1.167,1611708925,1611708943,1611708961,1611708971,1611708971,1611708972,1611708987,18,28,16
mDiffFit,ID0000197,15425.000.000,192.168.1.170,1611709127,1611709217,1611709220,1611709225,1611709225,1611709227,1611709231,90,8,6
mDiffFit,ID0000375,15469.000.000,192.168.1.167,1611709476,1611709513,1611709554,1611709566,1611709566,1611709567,1611709578,37,53,12
mDiffFit,ID0000372,15680.000.000,192.168.1.165,1611710671,1611710693,1611710697,1611710704,1611710704,1611710705,1611710716,22,11,12
mDiffFit,ID0000024,15538.000.000,192.168.1.165,1611709891,1611709936,1611709943,1611709955,1611709955,1611709956,1611709969,45,19,14
mDiffFit,ID0000089,15545.000.000,192.168.1.170,1611709926,1611710004,1611710017,1611710023,1611710023,1611710025,1611710035,78,19,12
register_local,21_1,15677.000.000,192.168.1.4,1611710660,1611710664,1611710670,1611710676,1611710676,1611710676,1611710692,4,12,16
register_local,6_1,15781.000.000,192.168.1.4,1611711232,1611711235,1611711243,1611711252,1611711252,1611711256,1611711270,3,17,18
mDiffFit,ID0000112,15567.000.000,192.168.1.165,1611710063,1611710115,1611710145,1611710158,1611710158,1611710158,1611710169,52,43,11
mDiffFit,ID0000264,15657.000.000,192.168.1.161,1611710548,1611710570,1611710577,1611710586,1611710586,1611710588,1611710600,22,16,14
mConcatFit,ID0000451,15733.000.000,192.168.1.161,1611710967,1611710971,1611710974,1611710978,1611710978,1611710980,1611710989,4,7,11
mDiffFit,ID0000279,15432.000.000,192.168.1.166,1611709154,1611709266,1611709289,1611709295,1611709295,1611709296,1611709301,112,29,6
mDiffFit,ID0000056,15747.000.000,192.168.1.161,1611711005,1611711054,1611711070,1611711083,1611711083,1611711085,1611711096,49,29,13
mProject,ID0000165,15361.000.000,192.168.1.164,1611707844,1611708897,1611710098,1611710100,1611710100,1611710103,1611710115,1053,1203,15
mDiffFit,ID0000194,15663.000.000,192.168.1.165,1611710581,1611710603,1611710613,1611710614,1611710614,1611710614,1611710625,22,11,11
mDiffFit,ID0000088,15570.000.000,192.168.1.167,1611710091,1611710128,1611710135,1611710145,1611710145,1611710146,1611710158,37,17,13
mDiffFit,ID0000390,15511.000.000,192.168.1.169,1611709720,1611709789,1611709796,1611709803,1611709803,1611709806,1611709816,69,14,13
mDiffFit,ID0000263,15664.000.000,192.168.1.168,1611710585,1611710605,1611710612,1611710614,1611710614,1611710614,1611710625,20,9,11
mDiffFit,ID0000270,15420.000.000,192.168.1.167,1611709105,1611709206,1611709219,1611709225,1611709225,1611709226,1611709231,101,19,6
mDiffFit,ID0000403,15688.000.000,192.168.1.168,1611710712,1611710734,1611710740,1611710743,1611710743,1611710743,1611710756,22,9,13
mViewer,ID0000471,15828.000.000,192.168.1.161,1611711542,1611711557,1611711579,1611711580,1611711580,1611711581,1611711594,15,23,14
mDiffFit,ID0000064,15604.000.000,192.168.1.163,1611710291,1611710309,1611710313,1611710319,1611710319,1611710320,1611710331,18,10,12
mDiffFit,ID0000370,15448.000.000,192.168.1.165,1611709356,1611709368,1611709373,1611709377,1611709377,1611709381,1611709390,12,9,13
mDiffFit,ID0000348,15478.000.000,192.168.1.168,1611709532,1611709635,1611709655,1611709667,1611709667,1611709670,1611709682,103,32,15
mDiffFit,ID0000440,15674.000.000,192.168.1.168,1611710635,1611710656,1611710663,1611710665,1611710665,1611710667,1611710676,21,9,11
stage_out_local_local,0_6,15850.000.000,192.168.1.4,1611711699,1611711705,1611711731,1611711732,1611711732,1611711732,1611711737,6,27,5
mDiffFit,ID0000227,15368.000.000,192.168.1.166,1611708901,1611708918,1611708934,1611708945,1611708945,1611708945,1611708959,17,27,14
clean_up_local_level,0_7,15839.000.000,192.168.1.4,1611711605,1611711605,1611711622,1611711627,1611711627,1611711628,1611711633,0,22,6
mAdd,ID0000313,15742.000.000,192.168.1.161,1611710997,1611711259,1611711333,1611711339,1611711339,1611711339,1611711344,262,80,5
mDiffFit,ID0000274,15438.000.000,192.168.1.170,1611709177,1611709287,1611709290,1611709295,1611709295,1611709296,1611709301,110,8,6
